@relation house_data

@attribute sizeMeters numeric real
@attribute furnished {yes, no}
@attribute hasLift {yes, no}
@attribute ownerType {individual, estate}
@attribute legalized {me_hipoteke, pa_hipoteke}
@attribute buildingyear numeric
@attribute city {1AliDemi_TreguElektrik, 1Poligrafiku_Autotraktoret_Shkoze, 10Qender–Posta_LidhjaShkrimtareve,10Rr.Durresit_Prokuroria,11Instituti_Kamez_Paskuqan,11Laprake_Spitaliushtarak_Dogana,2Pazariiri_9katshet_Barrikada,2Piramida_ETC_TVSH_Stadiumi,2QytetiStudenti_Sauk,2Rr.eElbasanit_ShkollaBaletit,2TEG_Lunder_Farke_MjullBathore,3Fresku_Linze_Dajt,3Ministriaejashtme_Brryli,3Xhamlliku_Oxhaku_Profarma,4Kinostudio_Porcelan,4Spitali_Allias_Tufine,5Blloku,5KomunaParisit_KristalCenter,5Liqeni_Rr.Kosovareve_PetroNini,5Liqenithate_KopshtiBotanik,5Selite_KodraeDiellit,5StadiumiDinamo_SheshiWillson,5VasilShanto_BllokuVilaveSelite,6Astir_Unazaere_TeodorKeko,6Kombinat_Vaqarr_Ndroq,6PallatimeShigjeta_Delijorgji,6Yzberisht_MistoMame,7BllokuAmbasadave_Inxh.Ndertimit,7Ekspozita_GjykataRrethit,7FushaAviacionit,7MyslymShyri_DrejtoriaPolicise,7Parku_Globe_FabrikaBukes,7Rr.eKavajes_21Dhjetori,8ConcordCenter_5Maji,8Medreseja_TreguIndustrial,8Rr.Bardhyl_SiriKodra_RizaCerova,8Selvia_Rr.eDibres_Gj.Partizani,9DonBosko_JordanMisja,9Qender,9Rr.Fortuzi_MinePeza,9StacioniTrenit_ZoguiZi}
@attribute type {one_plus_one, two_plus_one}
@attribute price numeric


@data
72,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,two_plus_one,65000
72,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,two_plus_one,65000
72,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,two_plus_one,65000
101,no,yes,estate,me_hipoteke,2020,5Selite_KodraeDiellit,two_plus_one,92000
108,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,118000
72,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,one_plus_one,69000
80,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,60000
73,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,one_plus_one,55000
90,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,two_plus_one,68000
93,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,two_plus_one,70000
90,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,two_plus_one,68000
94,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,two_plus_one,71000
150,no,yes,estate,me_hipoteke,2020,9Qender,two_plus_one,135000
83,no,yes,estate,me_hipoteke,2020,6PallatimeShigjeta_Delijorgji,two_plus_one,59000
95,no,yes,estate,me_hipoteke,2020,11Laprake_Spitaliushtarak_Dogana,two_plus_one,65000
125,no,yes,estate,me_hipoteke,2020,5Selite_KodraeDiellit,two_plus_one,98750
85,no,yes,estate,me_hipoteke,2020,8Rr.Bardhyl_SiriKodra_RizaCerova,two_plus_one,93830
104,no,yes,estate,me_hipoteke,2020,5Liqeni_Rr.Kosovareve_PetroNini,two_plus_one,115000
140,no,yes,estate,me_hipoteke,2020,3Ministriaejashtme_Brryli,two_plus_one,149000
124,no,yes,estate,me_hipoteke,2020,9Rr.Fortuzi_MinePeza,two_plus_one,127000
103,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,two_plus_one,82000
97,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,83000
90,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,one_plus_one,65000
96,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,99000
116,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,95000
138,no,yes,estate,me_hipoteke,2020,5KomunaParisit_KristalCenter,two_plus_one,116000
64,no,yes,estate,me_hipoteke,2020,2Rr.eElbasanit_ShkollaBaletit,one_plus_one,66000
84,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,two_plus_one,64000
109,no,yes,estate,me_hipoteke,2020,3Ministriaejashtme_Brryli,two_plus_one,98000
83,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,57000
111,no,yes,estate,me_hipoteke,2020,6PallatimeShigjeta_Delijorgji,two_plus_one,133200
190,no,yes,estate,me_hipoteke,2020,2QytetiStudenti_Sauk,two_plus_one,230000
62,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,one_plus_one,47000
101,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,two_plus_one,77000
107,no,yes,estate,me_hipoteke,2020,9StacioniTrenit_ZoguiZi,two_plus_one,105000
74,no,yes,estate,me_hipoteke,2020,8Selvia_Rr.eDibres_Gj.Partizani,two_plus_one,70000
70,no,yes,estate,me_hipoteke,2020,9StacioniTrenit_ZoguiZi,one_plus_one,85000
100,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,two_plus_one,70000
80,no,yes,estate,me_hipoteke,2020,9Rr.Fortuzi_MinePeza,one_plus_one,70000
125,no,yes,estate,me_hipoteke,2020,9Qender,two_plus_one,130000
96,no,yes,estate,me_hipoteke,2020,6Yzberisht_MistoMame,two_plus_one,65000
103,no,yes,estate,me_hipoteke,2020,9StacioniTrenit_ZoguiZi,two_plus_one,89000
100,no,yes,estate,me_hipoteke,2020,5Selite_KodraeDiellit,two_plus_one,92000
72,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,one_plus_one,74000
107,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,66000
95,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,143100
65,no,yes,estate,me_hipoteke,2020,9StacioniTrenit_ZoguiZi,two_plus_one,68000
99,no,yes,estate,me_hipoteke,2020,5Selite_KodraeDiellit,two_plus_one,90000
57,no,yes,estate,me_hipoteke,2020,5KomunaParisit_KristalCenter,one_plus_one,55000
105,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,93500
82,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,two_plus_one,63000
124,no,yes,estate,me_hipoteke,2020,9Qender,two_plus_one,128000
72,no,yes,estate,me_hipoteke,2020,11Instituti_Kamez_Paskuqan,one_plus_one,39600
78,no,yes,estate,me_hipoteke,2020,11Instituti_Kamez_Paskuqan,one_plus_one,42900
77,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,one_plus_one,93000
72,no,yes,estate,me_hipoteke,2020,4Spitali_Allias_Tufine,two_plus_one,49000
64,no,yes,estate,me_hipoteke,2020,2Rr.eElbasanit_ShkollaBaletit,two_plus_one,66000
125,no,yes,estate,me_hipoteke,2020,9Qender,two_plus_one,125000
77,no,yes,estate,me_hipoteke,2020,9Qender,one_plus_one,93000
99,no,yes,estate,me_hipoteke,2020,7FushaAviacionit,two_plus_one,74550
83,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,one_plus_one,91157
67,no,yes,estate,me_hipoteke,2020,7Ekspozita_GjykataRrethit,one_plus_one,125000
128,no,yes,estate,me_hipoteke,2020,2Rr.eElbasanit_ShkollaBaletit,two_plus_one,130000
130,no,yes,estate,me_hipoteke,2020,9Qender,two_plus_one,117000
68,no,yes,estate,me_hipoteke,2020,8ConcordCenter_5Maji,one_plus_one,58000
110,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,two_plus_one,80000
125,no,yes,estate,me_hipoteke,2020,10Qender–Posta_LidhjaShkrimtareve,two_plus_one,130000
87,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,two_plus_one,64000
70,no,yes,estate,me_hipoteke,2020,4Kinostudio_Porcelan,one_plus_one,155000
63,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,one_plus_one,67410
107,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,two_plus_one,64200
83,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,65000
103,no,yes,estate,me_hipoteke,2020,6Yzberisht_MistoMame,two_plus_one,63000
94,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,two_plus_one,72000
113,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,two_plus_one,79000
64,no,yes,estate,me_hipoteke,2020,7Ekspozita_GjykataRrethit,two_plus_one,78500
113,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,122500
55,no,yes,estate,me_hipoteke,2020,6PallatimeShigjeta_Delijorgji,one_plus_one,57500
54,no,yes,estate,me_hipoteke,2020,4Spitali_Allias_Tufine,one_plus_one,41000
125,no,yes,estate,me_hipoteke,2020,9Qender,two_plus_one,130000
64,no,yes,estate,me_hipoteke,2020,2Rr.eElbasanit_ShkollaBaletit,two_plus_one,66000
84,no,yes,estate,me_hipoteke,2020,2Rr.eElbasanit_ShkollaBaletit,two_plus_one,145000
52,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,one_plus_one,40000
83,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,79000
87,no,yes,estate,me_hipoteke,2020,3Xhamlliku_Oxhaku_Profarma,two_plus_one,74000
100,no,yes,estate,me_hipoteke,2020,3Xhamlliku_Oxhaku_Profarma,two_plus_one,75000
115,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,138000
77,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,one_plus_one,93000
95,no,yes,estate,me_hipoteke,2020,2Rr.eElbasanit_ShkollaBaletit,two_plus_one,86000
53,no,yes,estate,me_hipoteke,2020,3Xhamlliku_Oxhaku_Profarma,one_plus_one,47000
125,no,yes,estate,me_hipoteke,2020,9Qender,two_plus_one,130000
64,no,yes,estate,me_hipoteke,2020,2Rr.eElbasanit_ShkollaBaletit,two_plus_one,66000
125,no,yes,estate,me_hipoteke,2020,9Qender,two_plus_one,130000
57,no,yes,estate,me_hipoteke,2020,2Pazariiri_9katshet_Barrikada,one_plus_one,57000
100,no,yes,estate,me_hipoteke,2020,5KomunaParisit_KristalCenter,two_plus_one,89000
57,no,yes,estate,me_hipoteke,2020,2Pazariiri_9katshet_Barrikada,one_plus_one,57000
107,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,66000
95,no,yes,estate,me_hipoteke,2020,4Spitali_Allias_Tufine,two_plus_one,81000
77,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,one_plus_one,93000
53,no,yes,estate,me_hipoteke,2020,5VasilShanto_BllokuVilaveSelite,one_plus_one,50000
72,no,yes,estate,me_hipoteke,2020,4Spitali_Allias_Tufine,one_plus_one,49000
96,no,yes,estate,me_hipoteke,2020,4Spitali_Allias_Tufine,two_plus_one,70000
94,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,141000
95,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,two_plus_one,72000
80,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,85000
122,no,yes,estate,me_hipoteke,2020,6Yzberisht_MistoMame,two_plus_one,61000
112,no,yes,estate,me_hipoteke,2020,5Selite_KodraeDiellit,two_plus_one,72000
100,no,yes,estate,me_hipoteke,2020,5KomunaParisit_KristalCenter,two_plus_one,128000
96,no,yes,estate,me_hipoteke,2020,7MyslymShyri_DrejtoriaPolicise,two_plus_one,115000
55,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,one_plus_one,42000
80,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,two_plus_one,62000
101,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,106000
51,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,47000
73,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,37000
80,no,yes,estate,me_hipoteke,2020,7MyslymShyri_DrejtoriaPolicise,one_plus_one,85000
101,no,yes,estate,me_hipoteke,2020,9StacioniTrenit_ZoguiZi,two_plus_one,91000
93,no,yes,estate,me_hipoteke,2020,6Yzberisht_MistoMame,two_plus_one,62000
95,no,yes,estate,me_hipoteke,2020,11Laprake_Spitaliushtarak_Dogana,two_plus_one,85000
100,no,yes,estate,me_hipoteke,2020,9StacioniTrenit_ZoguiZi,two_plus_one,90000
57,no,yes,estate,me_hipoteke,2020,9Qender,one_plus_one,59000
70,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,one_plus_one,49000
320,no,yes,estate,me_hipoteke,2020,5KomunaParisit_KristalCenter,two_plus_one,245000
109,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,111000
46,no,yes,estate,me_hipoteke,2020,9Qender,one_plus_one,49000
73,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,one_plus_one,83950
109,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,114450
124,no,yes,estate,me_hipoteke,2020,5KomunaParisit_KristalCenter,two_plus_one,115000
70,no,yes,estate,me_hipoteke,2020,9Qender,one_plus_one,59000
55,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,one_plus_one,52000
109,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,59000
128,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,129000
96,no,yes,estate,me_hipoteke,2020,4Kinostudio_Porcelan,two_plus_one,75000
63,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,one_plus_one,48000
62,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,one_plus_one,48000
90,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,123000
100,no,yes,estate,me_hipoteke,2020,7MyslymShyri_DrejtoriaPolicise,two_plus_one,120000
64,no,yes,estate,me_hipoteke,2020,2Rr.eElbasanit_ShkollaBaletit,two_plus_one,66000
101,no,yes,estate,me_hipoteke,2020,8ConcordCenter_5Maji,two_plus_one,94000
65,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,one_plus_one,65000
86,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,104000
92,no,yes,estate,me_hipoteke,2020,7Parku_Globe_FabrikaBukes,two_plus_one,96000
83,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,79000
150,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,130000
74,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,one_plus_one,62000
82,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,two_plus_one,60000
63,no,yes,estate,me_hipoteke,2020,2QytetiStudenti_Sauk,one_plus_one,63000
100,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,two_plus_one,60000
134,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,two_plus_one,77000
96,no,yes,estate,me_hipoteke,2020,7FushaAviacionit,two_plus_one,100000
73,no,yes,estate,me_hipoteke,2020,4Kinostudio_Porcelan,two_plus_one,49900
52,no,yes,estate,me_hipoteke,2020,4Kinostudio_Porcelan,one_plus_one,39000
83,no,yes,estate,me_hipoteke,2020,4Kinostudio_Porcelan,two_plus_one,55000
90,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,one_plus_one,41000
78,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,one_plus_one,60000
110,no,yes,estate,me_hipoteke,2020,5KomunaParisit_KristalCenter,two_plus_one,135000
51,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,47000
106,no,yes,estate,me_hipoteke,2020,6Yzberisht_MistoMame,two_plus_one,70000
90,no,yes,estate,me_hipoteke,2020,2Pazariiri_9katshet_Barrikada,two_plus_one,127000
85,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,two_plus_one,68000
80,no,yes,estate,me_hipoteke,2020,2QytetiStudenti_Sauk,two_plus_one,75000
0,no,yes,estate,me_hipoteke,2020,5KomunaParisit_KristalCenter,one_plus_one,110000
40,no,yes,estate,me_hipoteke,2020,5KomunaParisit_KristalCenter,one_plus_one,39000
97,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,two_plus_one,75000
70,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,one_plus_one,54000
108,no,yes,estate,me_hipoteke,2020,3Ministriaejashtme_Brryli,two_plus_one,106000
70,no,yes,estate,me_hipoteke,2020,8Rr.Bardhyl_SiriKodra_RizaCerova,one_plus_one,70000
92,no,yes,estate,me_hipoteke,2020,2Rr.eElbasanit_ShkollaBaletit,one_plus_one,86000
128,no,yes,estate,me_hipoteke,2020,2Rr.eElbasanit_ShkollaBaletit,two_plus_one,113000
87,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,two_plus_one,71000
56,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,one_plus_one,40000
50,no,yes,estate,me_hipoteke,2020,8Selvia_Rr.eDibres_Gj.Partizani,one_plus_one,60000
55,no,yes,estate,me_hipoteke,2020,4Spitali_Allias_Tufine,one_plus_one,42000
99,no,yes,estate,me_hipoteke,2020,8Selvia_Rr.eDibres_Gj.Partizani,one_plus_one,120000
47,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,one_plus_one,32000
109,no,yes,estate,me_hipoteke,2020,3Ministriaejashtme_Brryli,two_plus_one,98100
100,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,60000
67,no,yes,estate,me_hipoteke,2020,8ConcordCenter_5Maji,one_plus_one,48910
66,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,one_plus_one,42000
73,no,yes,estate,me_hipoteke,2020,4Kinostudio_Porcelan,two_plus_one,50000
70,no,yes,estate,me_hipoteke,2020,6Kombinat_Vaqarr_Ndroq,one_plus_one,49000
96,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,two_plus_one,70000
74,no,yes,estate,me_hipoteke,2020,3Xhamlliku_Oxhaku_Profarma,one_plus_one,51000
68,no,yes,estate,me_hipoteke,2020,4Spitali_Allias_Tufine,two_plus_one,50000
73,no,yes,estate,me_hipoteke,2020,3Xhamlliku_Oxhaku_Profarma,one_plus_one,50000
76,no,yes,estate,me_hipoteke,2020,8Rr.Bardhyl_SiriKodra_RizaCerova,two_plus_one,68000
47,no,yes,estate,me_hipoteke,2020,5VasilShanto_BllokuVilaveSelite,one_plus_one,60000
60,no,yes,estate,me_hipoteke,2020,11Instituti_Kamez_Paskuqan,one_plus_one,35000
96,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,two_plus_one,73000
65,no,yes,estate,me_hipoteke,2020,9StacioniTrenit_ZoguiZi,one_plus_one,65000
160,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,two_plus_one,79000
106,no,yes,estate,me_hipoteke,2020,5KomunaParisit_KristalCenter,two_plus_one,118000
50,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,one_plus_one,47000
95,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,87000
73,no,yes,estate,me_hipoteke,2020,4Spitali_Allias_Tufine,two_plus_one,67000
69,no,yes,estate,me_hipoteke,2020,3Xhamlliku_Oxhaku_Profarma,one_plus_one,62000
92,no,yes,estate,me_hipoteke,2020,3Xhamlliku_Oxhaku_Profarma,two_plus_one,78000
115,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,138000
106,no,yes,estate,me_hipoteke,2020,3Xhamlliku_Oxhaku_Profarma,two_plus_one,88000
108,no,yes,estate,me_hipoteke,2020,10Qender–Posta_LidhjaShkrimtareve,two_plus_one,89000
100,no,yes,estate,me_hipoteke,2020,5KomunaParisit_KristalCenter,two_plus_one,89000
75,no,yes,estate,me_hipoteke,2020,4Spitali_Allias_Tufine,one_plus_one,49000
100,no,yes,estate,me_hipoteke,2020,5KomunaParisit_KristalCenter,two_plus_one,100000
71,no,yes,estate,me_hipoteke,2020,3Ministriaejashtme_Brryli,two_plus_one,56000
73,no,yes,estate,me_hipoteke,2020,4Spitali_Allias_Tufine,two_plus_one,50000
56,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,one_plus_one,43000
81,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,one_plus_one,53000
55,no,yes,estate,me_hipoteke,2020,4Kinostudio_Porcelan,one_plus_one,45000
109,no,yes,estate,me_hipoteke,2020,3Ministriaejashtme_Brryli,two_plus_one,98100
50,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,one_plus_one,45000
96,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,50000
125,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,96250
57,no,yes,estate,me_hipoteke,2020,1Poligrafiku_Autotraktoret_Shkoze,one_plus_one,28500
72,no,yes,estate,me_hipoteke,2020,9Rr.Fortuzi_MinePeza,two_plus_one,90000
58,no,yes,estate,me_hipoteke,2020,11Laprake_Spitaliushtarak_Dogana,one_plus_one,47000
100,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,103000
60,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,75000
82,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,one_plus_one,63000
67,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,one_plus_one,51000
82,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,one_plus_one,63000
53,no,yes,estate,me_hipoteke,2020,8ConcordCenter_5Maji,one_plus_one,45000
100,no,yes,estate,me_hipoteke,2020,5Selite_KodraeDiellit,two_plus_one,90000
54,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,one_plus_one,36000
71,no,yes,estate,me_hipoteke,2020,9Qender,one_plus_one,73000
94,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,two_plus_one,79900
99,no,yes,estate,me_hipoteke,2020,2Rr.eElbasanit_ShkollaBaletit,two_plus_one,114000
100,no,yes,estate,me_hipoteke,2020,3Xhamlliku_Oxhaku_Profarma,two_plus_one,65000
75,no,yes,estate,me_hipoteke,2020,3Xhamlliku_Oxhaku_Profarma,one_plus_one,48750
184,no,yes,estate,me_hipoteke,2020,5Selite_KodraeDiellit,two_plus_one,110000
54,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,one_plus_one,42000
105,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,two_plus_one,73000
64,no,yes,estate,me_hipoteke,2020,11Laprake_Spitaliushtarak_Dogana,one_plus_one,40000
65,no,yes,estate,me_hipoteke,2020,8Medreseja_TreguIndustrial,two_plus_one,60000
98,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,65000
59,no,yes,estate,me_hipoteke,2020,7Parku_Globe_FabrikaBukes,one_plus_one,50000
70,no,yes,estate,me_hipoteke,2020,4Spitali_Allias_Tufine,two_plus_one,60000
72,no,yes,estate,me_hipoteke,2020,6Yzberisht_MistoMame,one_plus_one,51500
70,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,one_plus_one,54000
80,no,yes,estate,me_hipoteke,2020,7FushaAviacionit,two_plus_one,67000
90,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,two_plus_one,63700
92,no,yes,estate,me_hipoteke,2020,6Yzberisht_MistoMame,two_plus_one,65000
57,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,one_plus_one,57000
64,no,yes,estate,me_hipoteke,2020,11Laprake_Spitaliushtarak_Dogana,one_plus_one,40000
89,no,yes,estate,me_hipoteke,2020,5Liqeni_Rr.Kosovareve_PetroNini,two_plus_one,142400
70,no,yes,estate,me_hipoteke,2020,6Yzberisht_MistoMame,one_plus_one,47000
108,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,two_plus_one,75000
70,no,yes,estate,me_hipoteke,2020,5VasilShanto_BllokuVilaveSelite,two_plus_one,67000
60,no,yes,estate,me_hipoteke,2020,8Selvia_Rr.eDibres_Gj.Partizani,one_plus_one,55000
104,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,two_plus_one,115000
115,no,yes,estate,me_hipoteke,2020,4Spitali_Allias_Tufine,two_plus_one,100000
90,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,99000
98,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,63000
113,no,yes,estate,me_hipoteke,2020,1Poligrafiku_Autotraktoret_Shkoze,one_plus_one,50000
70,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,one_plus_one,58000
97,no,yes,estate,me_hipoteke,2020,11Laprake_Spitaliushtarak_Dogana,two_plus_one,58000
60,no,yes,estate,me_hipoteke,2020,5Liqenithate_KopshtiBotanik,one_plus_one,40000
93,no,yes,estate,me_hipoteke,2020,8ConcordCenter_5Maji,two_plus_one,87000
113,no,yes,estate,me_hipoteke,2020,6Yzberisht_MistoMame,two_plus_one,55000
120,no,yes,estate,me_hipoteke,2020,6Yzberisht_MistoMame,two_plus_one,68000
64,no,yes,estate,me_hipoteke,2020,2Rr.eElbasanit_ShkollaBaletit,two_plus_one,66000
77,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,48000
69,no,yes,estate,me_hipoteke,2020,7MyslymShyri_DrejtoriaPolicise,two_plus_one,100000
53,no,yes,estate,me_hipoteke,2020,5VasilShanto_BllokuVilaveSelite,one_plus_one,55000
107,no,yes,estate,me_hipoteke,2020,6Astir_Unazaere_TeodorKeko,two_plus_one,115000
98,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,63000
80,no,yes,estate,me_hipoteke,2020,9Rr.Fortuzi_MinePeza,one_plus_one,70000
107,no,yes,estate,me_hipoteke,2020,3Fresku_Linze_Dajt,two_plus_one,66000
52,no,yes,estate,me_hipoteke,2020,8ConcordCenter_5Maji,one_plus_one,45000
70,no,yes,estate,me_hipoteke,2020,4Spitali_Allias_Tufine,one_plus_one,63000
121,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,two_plus_one,170000
75,no,yes,estate,me_hipoteke,2020,7Rr.eKavajes_21Dhjetori,one_plus_one,65000
66,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,two_plus_one,64000
63,no,yes,estate,me_hipoteke,2020,7Parku_Globe_FabrikaBukes,one_plus_one,60000
115,no,yes,estate,me_hipoteke,2020,9DonBosko_JordanMisja,two_plus_one,127270
87,no,yes,estate,me_hipoteke,2020,1AliDemi_TreguElektrik,two_plus_one,62500
73,no,yes,estate,me_hipoteke,2020,5Selite_KodraeDiellit,one_plus_one,52000
